aeid	kind	name	confidence	vr	vr_offset	sse_1_5_97	sse_route	flags	db_name	site
396339	rtti	CombatDisableActionController	curated-verified	0x141f3b448	0x1f3b448	0x141e739b8	addr-match		RE::RTTI_CombatDisableActionController	Code/client/Games/Skyrim/RTTI.cpp:2643
396340	rtti	CombatBehaviorTreeCheckUnreachableTarget	curated-verified	0x141f3b480	0x1f3b480	0x141e739f0	addr-match		RE::RTTI_CombatBehaviorTreeCheckUnreachableTarget	Code/client/Games/Skyrim/RTTI.cpp:2645
396341	rtti	CombatBehaviorTreeReturnToCombatArea	curated-verified	0x141f3b4c0	0x1f3b4c0	0x141e73a30	addr-match		RE::RTTI_CombatBehaviorTreeReturnToCombatArea	Code/client/Games/Skyrim/RTTI.cpp:2647
396356	rtti	CombatBehaviorTreeExitWater	curated-verified	0x141f3c070	0x1f3c070	0x141e745e0	addr-match		RE::RTTI_CombatBehaviorTreeExitWater	Code/client/Games/Skyrim/RTTI.cpp:2649
396378	rtti	CombatPathingGoalPolicyExitWater	curated-weak	0x141f3d168	0x1f3d168	0x141e756d8	addr-match		RE::RTTI_CombatPathingGoalPolicyExitWater	Code/client/Games/Skyrim/RTTI.cpp:2651
396380	rtti	CombatPathingGoalPolicyReturnToCombatArea	curated-weak	0x141f3d220	0x1f3d220	0x141e75790	addr-match		RE::RTTI_CombatPathingGoalPolicyReturnToCombatArea	Code/client/Games/Skyrim/RTTI.cpp:2653
396387	rtti	CombatBehaviorTreeMovement	curated-verified	0x141f3d260	0x1f3d260	0x141e757d0	addr-match		RE::RTTI_CombatBehaviorTreeMovement	Code/client/Games/Skyrim/RTTI.cpp:2655
396395	rtti	CombatBehaviorTreeRangedMovement	curated-verified	0x141f3d940	0x1f3d940	0x141e75eb0	addr-match		RE::RTTI_CombatBehaviorTreeRangedMovement	Code/client/Games/Skyrim/RTTI.cpp:2657
396404	rtti	CombatBehaviorTreeSearch	curated-verified	0x141f3dd18	0x1f3dd18	0x141e76288	addr-match		RE::RTTI_CombatBehaviorTreeSearch	Code/client/Games/Skyrim/RTTI.cpp:2659
396419	rtti	CombatSearchLockData	curated-verified	0x141f3e800	0x1f3e800	0x141e76d70	addr-match		RE::RTTI_CombatSearchLockData	Code/client/Games/Skyrim/RTTI.cpp:2661
396440	rtti	CombatPathingGoalPolicySearchWander	curated-weak	0x141f3fe38	0x1f3fe38	0x141e783a8	addr-match		RE::RTTI_CombatPathingGoalPolicySearchWander	Code/client/Games/Skyrim/RTTI.cpp:2663
396442	rtti	CombatPathingGoalPolicySearch	curated-weak	0x141f3fef8	0x1f3fef8	0x141e78468	addr-match		RE::RTTI_CombatPathingGoalPolicySearch	Code/client/Games/Skyrim/RTTI.cpp:2665
396460	rtti	CombatBehaviorTreeShout	curated-verified	0x141f3ff30	0x1f3ff30	0x141e784a0	addr-match		RE::RTTI_CombatBehaviorTreeShout	Code/client/Games/Skyrim/RTTI.cpp:2667
396466	rtti	CombatBehaviorTreeUseCover	curated-verified	0x141f40240	0x1f40240	0x141e787b0	addr-match		RE::RTTI_CombatBehaviorTreeUseCover	Code/client/Games/Skyrim/RTTI.cpp:2669
396483	rtti	CombatPathingGoalPolicyFindCover	curated-weak	0x141f41268	0x1f41268	0x141e797d8	addr-match		RE::RTTI_CombatPathingGoalPolicyFindCover	Code/client/Games/Skyrim/RTTI.cpp:2671
396494	rtti	CombatBehaviorTreeUsePotion	curated-verified	0x141f412a0	0x1f412a0	0x141e79810	addr-match		RE::RTTI_CombatBehaviorTreeUsePotion	Code/client/Games/Skyrim/RTTI.cpp:2673
396500	rtti	CombatPathingRequestStandard	curated-verified	0x141f41568	0x1f41568	0x141e79ad8	addr-match		RE::RTTI_CombatPathingRequestStandard	Code/client/Games/Skyrim/RTTI.cpp:2675
396501	rtti	CombatPathingRequestAdapter	curated-verified	0x141f415a0	0x1f415a0	0x141e79b10	addr-match		RE::RTTI_CombatPathingRequestAdapter	Code/client/Games/Skyrim/RTTI.cpp:2677
396502	rtti	CombatPathingRequestMultiGoal	curated-verified	0x141f415d8	0x1f415d8	0x141e79b48	addr-match		RE::RTTI_CombatPathingRequestMultiGoal	Code/client/Games/Skyrim/RTTI.cpp:2679
396521	rtti	CombatPathingDebugData	curated-verified	0x141f41538	0x1f41538	0x141e79aa8	addr-match		RE::RTTI_CombatPathingDebugData	Code/client/Games/Skyrim/RTTI.cpp:2681
396525	rtti	CombatPathRequestStandard	curated-weak	0x141f420e8	0x1f420e8	0x141e7a658	addr-match		RE::RTTI_CombatPathRequestStandard	Code/client/Games/Skyrim/RTTI.cpp:2683
396537	rtti	CombatPathRequestMultiGoal	curated-weak	0x141f42768	0x1f42768	0x141e7acd8	addr-match		RE::RTTI_CombatPathRequestMultiGoal	Code/client/Games/Skyrim/RTTI.cpp:2685
396539	rtti	CombatPathDestinationLocations	curated-weak	0x141f427f0	0x1f427f0	0x141e7ad60	addr-match		RE::RTTI_CombatPathDestinationLocations	Code/client/Games/Skyrim/RTTI.cpp:2687
396545	rtti	CombatPathDestinationRefs	curated-weak	0x141f42b40	0x1f42b40	0x141e7b0b0	addr-match		RE::RTTI_CombatPathDestinationRefs	Code/client/Games/Skyrim/RTTI.cpp:2689
396551	rtti	CombatPathRequestWeightedMultiGoal	curated-weak	0x141f42e70	0x1f42e70	0x141e7b3e0	addr-match		RE::RTTI_CombatPathRequestWeightedMultiGoal	Code/client/Games/Skyrim/RTTI.cpp:2691
396562	rtti	CombatPathRequestStraightPath	curated-weak	0x141f43518	0x1f43518	0x141e7ba88	addr-match		RE::RTTI_CombatPathRequestStraightPath	Code/client/Games/Skyrim/RTTI.cpp:2693
396568	rtti	CombatPathRequestRotatePath	curated-weak	0x141f43878	0x1f43878	0x141e7bde8	addr-match		RE::RTTI_CombatPathRequestRotatePath	Code/client/Games/Skyrim/RTTI.cpp:2695
396574	rtti	CombatPathRequestFlight	curated-weak	0x141f43bc0	0x1f43bc0	0x141e7c130	addr-match		RE::RTTI_CombatPathRequestFlight	Code/client/Games/Skyrim/RTTI.cpp:2697
396587	rtti	CombatPathRequestOrbit	curated-weak	0x141f44270	0x1f44270	0x141e7c7e0	addr-match		RE::RTTI_CombatPathRequestOrbit	Code/client/Games/Skyrim/RTTI.cpp:2699
396594	rtti	CombatPathRequestLanding	curated-weak	0x141f445e0	0x1f445e0	0x141e7cb50	addr-match		RE::RTTI_CombatPathRequestLanding	Code/client/Games/Skyrim/RTTI.cpp:2701
396601	rtti	CombatPathRequestHover	curated-weak	0x141f44960	0x1f44960	0x141e7ced0	addr-match		RE::RTTI_CombatPathRequestHover	Code/client/Games/Skyrim/RTTI.cpp:2703
396608	rtti	CombatPathRequestFlyingAttack	curated-weak	0x141f44cc8	0x1f44cc8	0x141e7d238	addr-match		RE::RTTI_CombatPathRequestFlyingAttack	Code/client/Games/Skyrim/RTTI.cpp:2705
396629	rtti	HorseCameraState	curated-verified	0x141f45a90	0x1f45a90	0x141e7e000	addr-match		RE::RTTI_HorseCameraState	Code/client/Games/Skyrim/RTTI.cpp:2707
396630	rtti	FirstPersonState	curated-verified	0x141f45ab8	0x1f45ab8	0x141e7e028	addr-match		RE::RTTI_FirstPersonState	Code/client/Games/Skyrim/RTTI.cpp:2709
396631	rtti	PlayerCamera	curated-verified	0x141f45ae0	0x1f45ae0	0x141e7e050	addr-match		RE::RTTI_PlayerCamera	Code/client/Games/Skyrim/RTTI.cpp:2711
396637	rtti	AutoVanityState	curated-verified	0x141f45ca8	0x1f45ca8	0x141e7e278	addr-match		RE::RTTI_AutoVanityState	Code/client/Games/Skyrim/RTTI.cpp:2713
396638	rtti	FreeCameraState	curated-verified	0x141f45cd0	0x1f45cd0	0x141e7e2a0	addr-match		RE::RTTI_FreeCameraState	Code/client/Games/Skyrim/RTTI.cpp:2715
396639	rtti	IronSightsState	curated-verified	0x141f45cf8	0x1f45cf8	0x141e7e2c8	addr-match		RE::RTTI_IronSightsState	Code/client/Games/Skyrim/RTTI.cpp:2717
396640	rtti	FurnitureCameraState	curated-verified	0x141f45d20	0x1f45d20	0x141e7e2f0	addr-match		RE::RTTI_FurnitureCameraState	Code/client/Games/Skyrim/RTTI.cpp:2719
396641	rtti	PlayerCameraTransitionState	curated-verified	0x141f45d50	0x1f45d50	0x141e7e320	addr-match		RE::RTTI_PlayerCameraTransitionState	Code/client/Games/Skyrim/RTTI.cpp:2721
396642	rtti	BleedoutCameraState	curated-verified	0x141f45d88	0x1f45d88	0x141e7e358	addr-match		RE::RTTI_BleedoutCameraState	Code/client/Games/Skyrim/RTTI.cpp:2723
396643	rtti	TweenMenuCameraState	curated-verified	0x141f45de0	0x1f45de0	0x141e7e388	addr-match		RE::RTTI_TweenMenuCameraState	Code/client/Games/Skyrim/RTTI.cpp:2725
396644	rtti	VATSCameraState	curated-verified	0x141f45e10	0x1f45e10	0x141e7e3b8	addr-match		RE::RTTI_VATSCameraState	Code/client/Games/Skyrim/RTTI.cpp:2727
396645	rtti	FxResponseArgsBase	curated-verified	0x141f45e38	0x1f45e38	0x141e7e3e0	addr-match		RE::RTTI_FxResponseArgsBase	Code/client/Games/Skyrim/RTTI.cpp:2729
396646	rtti	FxResponseArgsList	curated-verified	0x141f45e68	0x1f45e68	0x141e7e410	addr-match		RE::RTTI_FxResponseArgsList	Code/client/Games/Skyrim/RTTI.cpp:2731
396647	rtti	StandardItemData	curated-verified	0x141f45e98	0x1f45e98	0x141e7e440	addr-match		RE::RTTI_StandardItemData	Code/client/Games/Skyrim/RTTI.cpp:2733
396648	rtti	BarterMenu	curated-verified	0x141f45ec0	0x1f45ec0	0x141e7e468	addr-match		RE::RTTI_BarterMenu	Code/client/Games/Skyrim/RTTI.cpp:2735
396653	rtti	BookMenu	curated-verified	0x141f45fa8	0x1f45fa8	0x141e7e550	addr-match		RE::RTTI_BookMenu	Code/client/Games/Skyrim/RTTI.cpp:2737
396654	rtti	IStringForwarder	curated-verified	0x141f46000	0x1f46000	0x141e7e570	addr-match		RE::RTTI_IStringForwarder	Code/client/Games/Skyrim/RTTI.cpp:2739
396655	rtti	Console	curated-verified	0x141f46028	0x1f46028	0x141e7e598	addr-match		RE::RTTI_Console	Code/client/Games/Skyrim/RTTI.cpp:2741
396657	rtti	ConsoleNativeUIMenu	curated-verified	0x141f46080	0x1f46080	0x141e7e5f0	addr-match		RE::RTTI_ConsoleNativeUIMenu	Code/client/Games/Skyrim/RTTI.cpp:2743
396658	rtti	ContainerMenu	curated-verified	0x141f460b0	0x1f460b0	0x141e7e620	addr-match		RE::RTTI_ContainerMenu	Code/client/Games/Skyrim/RTTI.cpp:2745
396660	rtti	CraftingMenu	curated-verified	0x141f46110	0x1f46110	0x141e7e680	addr-match		RE::RTTI_CraftingMenu	Code/client/Games/Skyrim/RTTI.cpp:2747
396679	rtti	CreditsMenu	curated-verified	0x141f466d8	0x1f466d8	0x141e7ec48	addr-match		RE::RTTI_CreditsMenu	Code/client/Games/Skyrim/RTTI.cpp:2749
396680	rtti	CursorMenu	curated-verified	0x141f46700	0x1f46700	0x141e7ec70	addr-match		RE::RTTI_CursorMenu	Code/client/Games/Skyrim/RTTI.cpp:2751
396681	rtti	DialogueMenu	curated-verified	0x141f46728	0x1f46728	0x141e7ec98	addr-match		RE::RTTI_DialogueMenu	Code/client/Games/Skyrim/RTTI.cpp:2753
396682	rtti	FaderMenu	curated-verified	0x141f46750	0x1f46750	0x141e7ecc0	addr-match		RE::RTTI_FaderMenu	Code/client/Games/Skyrim/RTTI.cpp:2755
396683	rtti	FavoritesMenu	curated-verified	0x141f46770	0x1f46770	0x141e7ece0	addr-match		RE::RTTI_FavoritesMenu	Code/client/Games/Skyrim/RTTI.cpp:2757
396684	rtti	GiftMenu	curated-verified	0x141f46798	0x1f46798	0x141e7ed08	addr-match		RE::RTTI_GiftMenu	Code/client/Games/Skyrim/RTTI.cpp:2759
396686	rtti	HUDObject	curated-verified	0x141efe398	0x1efe398	0x141e7ed68	addr-match		RE::RTTI_HUDObject	Code/client/Games/Skyrim/RTTI.cpp:2761
396687	rtti	HUDMeter	curated-verified	0x141f467f8	0x1f467f8	0x141e7ed88	addr-match		RE::RTTI_HUDMeter	Code/client/Games/Skyrim/RTTI.cpp:2763
396688	rtti	HUDMenu	curated-verified	0x141f46818	0x1f46818	0x141e7eda8	addr-match		RE::RTTI_HUDMenu	Code/client/Games/Skyrim/RTTI.cpp:2765
396689	rtti	HUDNotifications	curated-verified	0x141f46838	0x1f46838	0x141e7edc8	addr-match		RE::RTTI_HUDNotifications	Code/client/Games/Skyrim/RTTI.cpp:2767
396690	rtti	ActorValueMeter	curated-verified	0x141f46860	0x1f46860	0x141e7edf0	addr-match		RE::RTTI_ActorValueMeter	Code/client/Games/Skyrim/RTTI.cpp:2769
396691	rtti	ShoutMeter	curated-verified	0x141f46888	0x1f46888	0x141e7ee18	addr-match		RE::RTTI_ShoutMeter	Code/client/Games/Skyrim/RTTI.cpp:2771
396692	rtti	HUDChargeMeter	curated-verified	0x141f468b0	0x1f468b0	0x141e7ee40	addr-match		RE::RTTI_HUDChargeMeter	Code/client/Games/Skyrim/RTTI.cpp:2773
396693	rtti	Compass	curated-verified	0x141f468d8	0x1f468d8	0x141e7ee68	addr-match		RE::RTTI_Compass	Code/client/Games/Skyrim/RTTI.cpp:2775
396694	rtti	EnemyHealth	curated-verified	0x141efe3b8	0x1efe3b8	0x141e7ee88	addr-match		RE::RTTI_EnemyHealth	Code/client/Games/Skyrim/RTTI.cpp:2777
396695	rtti	FloatingQuestMarker	curated-verified	0x141f468f8	0x1f468f8	0x141e7eeb0	addr-match		RE::RTTI_FloatingQuestMarker	Code/client/Games/Skyrim/RTTI.cpp:2779
396696	rtti	StealthMeter	curated-verified	0x141f46928	0x1f46928	0x141e7eee0	addr-match		RE::RTTI_StealthMeter	Code/client/Games/Skyrim/RTTI.cpp:2781
396697	rtti	HelpMessageManager	curated-verified	0x141f46950	0x1f46950	0x141e7ef08	addr-match		RE::RTTI_HelpMessageManager	Code/client/Games/Skyrim/RTTI.cpp:2783
396702	rtti	NewInventoryMenuItemLoadTask	curated-verified	0x141f46b40	0x1f46b40	0x141e7f100	addr-match		RE::RTTI_NewInventoryMenuItemLoadTask	Code/client/Games/Skyrim/RTTI.cpp:2785
396703	rtti	Inventory3DManager	curated-verified	0x141f46b78	0x1f46b78	0x141e7f138	addr-match		RE::RTTI_Inventory3DManager	Code/client/Games/Skyrim/RTTI.cpp:2787
396710	rtti	InventoryMenu	curated-verified	0x141f46e18	0x1f46e18	0x141e7f3d8	addr-match		RE::RTTI_InventoryMenu	Code/client/Games/Skyrim/RTTI.cpp:2789
396712	rtti	LevelUpMenu	curated-verified	0x141f46e88	0x1f46e88	0x141e7f448	addr-match		RE::RTTI_LevelUpMenu	Code/client/Games/Skyrim/RTTI.cpp:2791
396714	rtti	LoadingMenu	curated-verified	0x141f46ef8	0x1f46ef8	0x141e7f4b8	addr-match		RE::RTTI_LoadingMenu	Code/client/Games/Skyrim/RTTI.cpp:2793
396716	rtti	LockpickingMenu	curated-verified	0x141f46f50	0x1f46f50	0x141e7f510	addr-match		RE::RTTI_LockpickingMenu	Code/client/Games/Skyrim/RTTI.cpp:2795
396718	rtti	MagicItemData	curated-verified	0x141f46fa8	0x1f46fa8	0x141e7f568	addr-match		RE::RTTI_MagicItemData	Code/client/Games/Skyrim/RTTI.cpp:2797
396719	rtti	MagicMenu	curated-verified	0x141f46fd0	0x1f46fd0	0x141e7f590	addr-match		RE::RTTI_MagicMenu	Code/client/Games/Skyrim/RTTI.cpp:2799
396727	rtti	MainMenu	curated-verified	0x141f47148	0x1f47148	0x141e7f828	addr-match		RE::RTTI_MainMenu	Code/client/Games/Skyrim/RTTI.cpp:2801
396737	rtti	MenuControls	curated-verified	0x141f47220	0x1f47220	0x141e7fbe8	addr-match		RE::RTTI_MenuControls	Code/client/Games/Skyrim/RTTI.cpp:2803
396749	rtti	MessageBoxMenu	curated-verified	0x141f47580	0x1f47580	0x141e7fed0	addr-match		RE::RTTI_MessageBoxMenu	Code/client/Games/Skyrim/RTTI.cpp:2805
396751	rtti	MistMenu	curated-verified	0x141f475e8	0x1f475e8	0x141e7ff38	addr-match		RE::RTTI_MistMenu	Code/client/Games/Skyrim/RTTI.cpp:2807
396752	rtti	ThumbstickEvent	curated-verified	0x141f47608	0x1f47608	0x141e7ff58	addr-match		RE::RTTI_ThumbstickEvent	Code/client/Games/Skyrim/RTTI.cpp:2809
396753	rtti	RaceSexCamera	UNMAPPED			0x141e7ff80	addr-match			Code/client/Games/Skyrim/RTTI.cpp:2811
396754	rtti	RaceSexMenu	curated-verified	0x141f47630	0x1f47630	0x141e7ffa8	addr-match		RE::RTTI_RaceSexMenu	Code/client/Games/Skyrim/RTTI.cpp:2813
396759	rtti	SafeZoneMenu	curated-verified	0x141f47770	0x1f47770	0x141e800e0	addr-match		RE::RTTI_SafeZoneMenu	Code/client/Games/Skyrim/RTTI.cpp:2815
396760	rtti	SleepWaitMenu	curated-verified	0x141f47798	0x1f47798	0x141e80108	addr-match		RE::RTTI_SleepWaitMenu	Code/client/Games/Skyrim/RTTI.cpp:2817
396761	rtti	StatsNode	curated-verified	0x141f477c0	0x1f477c0	0x141e80130	addr-match		RE::RTTI_StatsNode	Code/client/Games/Skyrim/RTTI.cpp:2819
396762	rtti	StatsMenu	curated-verified	0x141f477e0	0x1f477e0	0x141e80150	addr-match		RE::RTTI_StatsMenu	Code/client/Games/Skyrim/RTTI.cpp:2821
396763	rtti	LineNode	curated-verified	0x141f47800	0x1f47800	0x141e80170	addr-match		RE::RTTI_LineNode	Code/client/Games/Skyrim/RTTI.cpp:2823
396773	rtti	StreamingInstallMenu	curated-verified	0x141f479c8	0x1f479c8	0x141e80390	addr-match		RE::RTTI_StreamingInstallMenu	Code/client/Games/Skyrim/RTTI.cpp:2825
396774	rtti	TitleSequenceMenu	curated-verified	0x141f479f8	0x1f479f8	0x141e803c0	addr-match		RE::RTTI_TitleSequenceMenu	Code/client/Games/Skyrim/RTTI.cpp:2827
396775	rtti	TrainingMenu	curated-verified	0x141f47a20	0x1f47a20	0x141e803e8	addr-match		RE::RTTI_TrainingMenu	Code/client/Games/Skyrim/RTTI.cpp:2829
396776	rtti	TutorialMenu	curated-verified	0x141f47a48	0x1f47a48	0x141e80410	addr-match		RE::RTTI_TutorialMenu	Code/client/Games/Skyrim/RTTI.cpp:2831
396777	rtti	TweenMenu	curated-verified	0x141f47a70	0x1f47a70	0x141e80438	addr-match		RE::RTTI_TweenMenu	Code/client/Games/Skyrim/RTTI.cpp:2833
396778	rtti	UIBlurManager	curated-verified	0x141f47ac8	0x1f47ac8	0x141e80458	addr-match		RE::RTTI_UIBlurManager	Code/client/Games/Skyrim/RTTI.cpp:2835
396783	rtti	HUDData	curated-verified	0x141f47c98	0x1f47c98	0x141e80628	addr-match		RE::RTTI_HUDData	Code/client/Games/Skyrim/RTTI.cpp:2837
396784	rtti	ConsoleData	curated-verified	0x141f47cb8	0x1f47cb8	0x141e80648	addr-match		RE::RTTI_ConsoleData	Code/client/Games/Skyrim/RTTI.cpp:2839
396786	rtti	InventoryUpdateData	curated-verified	0x141f47d00	0x1f47d00	0x141e80690	addr-match		RE::RTTI_InventoryUpdateData	Code/client/Games/Skyrim/RTTI.cpp:2841
396790	rtti	KinectStateChangeData	curated-verified	0x141f47da8	0x1f47da8	0x141e80738	addr-match		RE::RTTI_KinectStateChangeData	Code/client/Games/Skyrim/RTTI.cpp:2843
396791	rtti	KinectUserEventData	curated-verified	0x141f47dd8	0x1f47dd8	0x141e80768	addr-match		RE::RTTI_KinectUserEventData	Code/client/Games/Skyrim/RTTI.cpp:2845
396823	rtti	UISaveLoadManager	curated-verified	0x141f48df8	0x1f48df8	0x141e81758	addr-match		RE::RTTI_UISaveLoadManager	Code/client/Games/Skyrim/RTTI.cpp:2847
396833	rtti	TransitionState	UNMAPPED			0x141e81a30	addr-match			Code/client/Games/Skyrim/RTTI.cpp:2849
396837	rtti	MapCamera	UNMAPPED			0x141e81af0	addr-match			Code/client/Games/Skyrim/RTTI.cpp:2851
396841	rtti	MapMenu	curated-verified	0x141f490d0	0x1f490d0	0x141e81bd8	addr-match		RE::RTTI_MapMenu	Code/client/Games/Skyrim/RTTI.cpp:2853
396842	rtti	MapInputHandler	curated-verified	0x141f490f0	0x1f490f0	0x141e81bf8	addr-match		RE::RTTI_MapInputHandler	Code/client/Games/Skyrim/RTTI.cpp:2855
396843	rtti	MapLookHandler	curated-verified	0x141f49118	0x1f49118	0x141e81c20	addr-match		RE::RTTI_MapLookHandler	Code/client/Games/Skyrim/RTTI.cpp:2857
396844	rtti	MapMoveHandler	curated-verified	0x141f49140	0x1f49140	0x141e81c48	addr-match		RE::RTTI_MapMoveHandler	Code/client/Games/Skyrim/RTTI.cpp:2859
396845	rtti	MapZoomHandler	curated-verified	0x141f49168	0x1f49168	0x141e81c70	addr-match		RE::RTTI_MapZoomHandler	Code/client/Games/Skyrim/RTTI.cpp:2861
396849	rtti	JournalTab	curated-verified	0x141f49328	0x1f49328	0x141e81d68	addr-match		RE::RTTI_JournalTab	Code/client/Games/Skyrim/RTTI.cpp:2863
396861	rtti	ModManagerData	curated-verified	0x141f49648	0x1f49648	0x141e82088	addr-match		RE::RTTI_ModManagerData	Code/client/Games/Skyrim/RTTI.cpp:2865
396866	rtti	JournalMenu	curated-verified	0x141f49738	0x1f49738	0x141e82178	addr-match		RE::RTTI_JournalMenu	Code/client/Games/Skyrim/RTTI.cpp:2867
396931	rtti	BSCounterStorage	curated-verified	0x141f4b870	0x1f4b870	0x141e842b0	addr-match		RE::RTTI_BSCounterStorage	Code/client/Games/Skyrim/RTTI.cpp:2869
396984	rtti	SkyrimVM	curated-verified	0x141f4c540	0x1f4c540	0x141e84fc0	addr-match		RE::RTTI_SkyrimVM	Code/client/Games/Skyrim/RTTI.cpp:2871
397043	rtti	IGiftMenuScriptCallback	curated-verified	0x141f4d478	0x1f4d478	0x141e85fa8	addr-match		RE::RTTI_IGiftMenuScriptCallback	Code/client/Games/Skyrim/RTTI.cpp:2873
397427	rtti	SkyrimSpeechRecognition	curated-verified	0x141f55bc8	0x1f55bc8	0x141e8e718	addr-match		RE::RTTI_SkyrimSpeechRecognition	Code/client/Games/Skyrim/RTTI.cpp:2875
397436	rtti	hkaFootPlacementIkSolver	curated-verified	0x141f55f30	0x1f55f30	0x141e8ea80	addr-match		RE::RTTI_hkaFootPlacementIkSolver	Code/client/Games/Skyrim/RTTI.cpp:2877
397437	rtti	hkReferencedObjectLock	curated-verified	0x141f55f60	0x1f55f60	0x141e8eab0	addr-match		RE::RTTI_hkReferencedObjectLock	Code/client/Games/Skyrim/RTTI.cpp:2879
397439	rtti	hkMemoryAllocator	curated-verified	0x141f55fd0	0x1f55fd0	0x141e8eb20	addr-match		RE::RTTI_hkMemoryAllocator	Code/client/Games/Skyrim/RTTI.cpp:2881
397440	rtti	hkLifoAllocator	curated-verified	0x141f55ff8	0x1f55ff8	0x141e8eb48	addr-match		RE::RTTI_hkLifoAllocator	Code/client/Games/Skyrim/RTTI.cpp:2883
397444	rtti	hkOstream	curated-verified	0x141f560e0	0x1f560e0	0x141e8ec30	addr-match		RE::RTTI_hkOstream	Code/client/Games/Skyrim/RTTI.cpp:2885
397445	rtti	hkErrStream	curated-verified	0x141f56100	0x1f56100	0x141e8ec50	addr-match		RE::RTTI_hkErrStream	Code/client/Games/Skyrim/RTTI.cpp:2887
397446	rtti	hkLocalFrameGroup	curated-verified	0x141f56128	0x1f56128	0x141e8ec78	addr-match		RE::RTTI_hkLocalFrameGroup	Code/client/Games/Skyrim/RTTI.cpp:2889
397447	rtti	hkLocalFrame	curated-verified	0x141f56150	0x1f56150	0x141e8eca0	addr-match		RE::RTTI_hkLocalFrame	Code/client/Games/Skyrim/RTTI.cpp:2891
397448	rtti	hkSimpleLocalFrame	curated-verified	0x141f56178	0x1f56178	0x141e8ecc8	addr-match		RE::RTTI_hkSimpleLocalFrame	Code/client/Games/Skyrim/RTTI.cpp:2893
397449	rtti	hkBufferedStreamReader	curated-verified	0x141f561a8	0x1f561a8	0x141e8ecf8	addr-match		RE::RTTI_hkBufferedStreamReader	Code/client/Games/Skyrim/RTTI.cpp:2895
397450	rtti	hkBufferedStreamWriter	curated-verified	0x141f561d8	0x1f561d8	0x141e8ed28	addr-match		RE::RTTI_hkBufferedStreamWriter	Code/client/Games/Skyrim/RTTI.cpp:2897
397451	rtti	hkSeekableStreamReader	curated-verified	0x141f56208	0x1f56208	0x141e8ed58	addr-match		RE::RTTI_hkSeekableStreamReader	Code/client/Games/Skyrim/RTTI.cpp:2899
397452	rtti	hkStdioStreamReader	curated-verified	0x141f56238	0x1f56238	0x141e8ed88	addr-match		RE::RTTI_hkStdioStreamReader	Code/client/Games/Skyrim/RTTI.cpp:2901
397453	rtti	hkStdioStreamWriter	curated-verified	0x141f56268	0x1f56268	0x141e8edb8	addr-match		RE::RTTI_hkStdioStreamWriter	Code/client/Games/Skyrim/RTTI.cpp:2903
397454	rtti	hkMemoryTrackStreamWriter	curated-verified	0x141f56298	0x1f56298	0x141e8ede8	addr-match		RE::RTTI_hkMemoryTrackStreamWriter	Code/client/Games/Skyrim/RTTI.cpp:2905
397455	rtti	hkArrayStreamWriter	curated-verified	0x141f562c8	0x1f562c8	0x141e8ee18	addr-match		RE::RTTI_hkArrayStreamWriter	Code/client/Games/Skyrim/RTTI.cpp:2907
397456	rtti	hkStatisticsCollector	curated-verified	0x141f562f8	0x1f562f8	0x141e8ee48	addr-match		RE::RTTI_hkStatisticsCollector	Code/client/Games/Skyrim/RTTI.cpp:2909
397457	rtti	hkCrc32StreamWriter	curated-verified	0x141f56328	0x1f56328	0x141e8ee78	addr-match		RE::RTTI_hkCrc32StreamWriter	Code/client/Games/Skyrim/RTTI.cpp:2911
397459	rtti	hkStackTracer	curated-verified	0x141f56390	0x1f56390	0x141e8eee0	addr-match		RE::RTTI_hkStackTracer	Code/client/Games/Skyrim/RTTI.cpp:2913
397461	rtti	hkDummySingleton	curated-verified	0x141f563f0	0x1f563f0	0x141e8ef40	addr-match		RE::RTTI_hkDummySingleton	Code/client/Games/Skyrim/RTTI.cpp:2915
